"";"PROBEID";"SYMBOL";"ENTREZID";"GENENAME";"GO";"EVIDENCE";"ONTOLOGY";"GOID";"TERM"
"765";"203370_s_at";"PDLIM7";"9260";"PDZ and LIM domain 7";"GO:0051371";"IBA";"MF";"GO:0051371";"muscle alpha-actinin binding"
"766";"203370_s_at";"PDLIM7";"9260";"PDZ and LIM domain 7";"GO:0061061";"IBA";"BP";"GO:0061061";"muscle structure development"
"767";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0005310";"TAS";"MF";"GO:0005310";"dicarboxylic acid transmembrane transporter activity"
"768";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
"769";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0005634";"HDA";"CC";"GO:0005634";"nucleus"
"770";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0005654";"IDA";"CC";"GO:0005654";"nucleoplasm"
"771";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0005739";"IDA";"CC";"GO:0005739";"mitochondrion"
"772";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0005743";"TAS";"CC";"GO:0005743";"mitochondrial inner membrane"
"773";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0006094";"TAS";"BP";"GO:0006094";"gluconeogenesis"
"774";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0006811";"TAS";"BP";"GO:0006811";"ion transport"
"775";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0006835";"TAS";"BP";"GO:0006835";"dicarboxylic acid transport"
"776";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0006839";"IEA";"BP";"GO:0006839";"mitochondrial transport"
"777";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0008272";"IBA";"BP";"GO:0008272";"sulfate transport"
"778";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0015116";"IBA";"MF";"GO:0015116";"sulfate transmembrane transporter activity"
"779";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0015117";"IBA";"MF";"GO:0015117";"thiosulfate transmembrane transporter activity"
"780";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0015131";"IBA";"MF";"GO:0015131";"oxaloacetate transmembrane transporter activity"
"781";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0015140";"IBA";"MF";"GO:0015140";"malate transmembrane transporter activity"
"782";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0015141";"IBA";"MF";"GO:0015141";"succinate transmembrane transporter activity"
"783";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0015297";"IBA";"MF";"GO:0015297";"antiporter activity"
"784";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0015709";"IBA";"BP";"GO:0015709";"thiosulfate transport"
"785";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0015729";"IBA";"BP";"GO:0015729";"oxaloacetate transport"
"786";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0016021";"IEA";"CC";"GO:0016021";"integral component of membrane"
"787";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0035435";"IBA";"BP";"GO:0035435";"phosphate ion transmembrane transport"
"788";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0070221";"TAS";"BP";"GO:0070221";"sulfide oxidation, using sulfide:quinone oxidoreductase"
"789";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0071422";"IBA";"BP";"GO:0071422";"succinate transmembrane transport"
"790";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:0071423";"IBA";"BP";"GO:0071423";"malate transmembrane transport"
"791";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:1902356";"IEA";"BP";"GO:1902356";"oxaloacetate(2-) transmembrane transport"
"792";"218275_at";"SLC25A10";"1468";"solute carrier family 25 member 10";"GO:1902358";"IEA";"BP";"GO:1902358";"sulfate transmembrane transport"
"793";"204874_x_at";"BAIAP3";"8938";"BAI1 associated protein 3";"GO:0000149";"IDA";"MF";"GO:0000149";"SNARE binding"
"794";"204874_x_at";"BAIAP3";"8938";"BAI1 associated protein 3";"GO:0000149";"IPI";"MF";"GO:0000149";"SNARE binding"
"795";"204874_x_at";"BAIAP3";"8938";"BAI1 associated protein 3";"GO:0001956";"IMP";"BP";"GO:0001956";"positive regulation of neurotransmitter secretion"
"796";"204874_x_at";"BAIAP3";"8938";"BAI1 associated protein 3";"GO:0005509";"IDA";"MF";"GO:0005509";"calcium ion binding"
"797";"204874_x_at";"BAIAP3";"8938";"BAI1 associated protein 3";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
"798";"204874_x_at";"BAIAP3";"8938";"BAI1 associated protein 3";"GO:0005543";"IDA";"MF";"GO:0005543";"phospholipid binding"
"799";"204874_x_at";"BAIAP3";"8938";"BAI1 associated protein 3";"GO:0005829";"IDA";"CC";"GO:0005829";"cytosol"
"800";"204874_x_at";"BAIAP3";"8938";"BAI1 associated protein 3";"GO:0005886";"IDA";"CC";"GO:0005886";"plasma membrane"
"801";"204874_x_at";"BAIAP3";"8938";"BAI1 associated protein 3";"GO:0006887";"IEA";"BP";"GO:0006887";"exocytosis"
"802";"204874_x_at";"BAIAP3";"8938";"BAI1 associated protein 3";"GO:0007186";"IPI";"BP";"GO:0007186";"G protein-coupled receptor signaling pathway"
"803";"204874_x_at";"BAIAP3";"8938";"BAI1 associated protein 3";"GO:0019905";"IPI";"MF";"GO:0019905";"syntaxin binding"
"804";"204874_x_at";"BAIAP3";"8938";"BAI1 associated protein 3";"GO:0031902";"IDA";"CC";"GO:0031902";"late endosome membrane"
"805";"204874_x_at";"BAIAP3";"8938";"BAI1 associated protein 3";"GO:0032228";"ISS";"BP";"GO:0032228";"regulation of synaptic transmission, GABAergic"
"806";"204874_x_at";"BAIAP3";"8938";"BAI1 associated protein 3";"GO:0032588";"IDA";"CC";"GO:0032588";"trans-Golgi network membrane"
"807";"204874_x_at";"BAIAP3";"8938";"BAI1 associated protein 3";"GO:0035774";"IMP";"BP";"GO:0035774";"positive regulation of insulin secretion involved in cellular response to glucose stimulus"
"808";"204874_x_at";"BAIAP3";"8938";"BAI1 associated protein 3";"GO:0042147";"IDA";"BP";"GO:0042147";"retrograde transport, endosome to Golgi"
"809";"204874_x_at";"BAIAP3";"8938";"BAI1 associated protein 3";"GO:0055038";"IDA";"CC";"GO:0055038";"recycling endosome membrane"
"810";"204874_x_at";"BAIAP3";"8938";"BAI1 associated protein 3";"GO:0098793";"IEA";"CC";"GO:0098793";"presynapse"
"811";"204874_x_at";"BAIAP3";"8938";"BAI1 associated protein 3";"GO:1905413";"IDA";"BP";"GO:1905413";"regulation of dense core granule exocytosis"
"812";"204874_x_at";"BAIAP3";"8938";"BAI1 associated protein 3";"GO:1990502";"IMP";"BP";"GO:1990502";"dense core granule maturation"
"813";"209794_at";"SRGAP3";"9901";"SLIT-ROBO Rho GTPase activating protein 3";"GO:0005096";"TAS";"MF";"GO:0005096";"GTPase activator activity"
"814";"209794_at";"SRGAP3";"9901";"SLIT-ROBO Rho GTPase activating protein 3";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
"815";"209794_at";"SRGAP3";"9901";"SLIT-ROBO Rho GTPase activating protein 3";"GO:0005737";"IBA";"CC";"GO:0005737";"cytoplasm"
"816";"209794_at";"SRGAP3";"9901";"SLIT-ROBO Rho GTPase activating protein 3";"GO:0005829";"TAS";"CC";"GO:0005829";"cytosol"
"817";"209794_at";"SRGAP3";"9901";"SLIT-ROBO Rho GTPase activating protein 3";"GO:0007165";"IEA";"BP";"GO:0007165";"signal transduction"
"818";"209794_at";"SRGAP3";"9901";"SLIT-ROBO Rho GTPase activating protein 3";"GO:0030336";"IBA";"BP";"GO:0030336";"negative regulation of cell migration"
"819";"209794_at";"SRGAP3";"9901";"SLIT-ROBO Rho GTPase activating protein 3";"GO:0050790";"IEA";"BP";"GO:0050790";"regulation of catalytic activity"
"820";"209794_at";"SRGAP3";"9901";"SLIT-ROBO Rho GTPase activating protein 3";"GO:0051056";"TAS";"BP";"GO:0051056";"regulation of small GTPase mediated signal transduction"
"821";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0000287";"IEA";"MF";"GO:0000287";"magnesium ion binding"
"822";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
"823";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0005524";"IEA";"MF";"GO:0005524";"ATP binding"
"824";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0005783";"IDA";"CC";"GO:0005783";"endoplasmic reticulum"
"825";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0005794";"IDA";"CC";"GO:0005794";"Golgi apparatus"
"826";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0005802";"IBA";"CC";"GO:0005802";"trans-Golgi network"
"827";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0005886";"IBA";"CC";"GO:0005886";"plasma membrane"
"828";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0005886";"IDA";"CC";"GO:0005886";"plasma membrane"
"829";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0005886";"TAS";"CC";"GO:0005886";"plasma membrane"
"830";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0007612";"IEA";"BP";"GO:0007612";"learning"
"831";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0016020";"HDA";"CC";"GO:0016020";"membrane"
"832";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0016021";"IEA";"CC";"GO:0016021";"integral component of membrane"
"833";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0016887";"IEA";"MF";"GO:0016887";"ATP hydrolysis activity"
"834";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0019829";"NAS";"MF";"GO:0019829";"ATPase-coupled cation transmembrane transporter activity"
"835";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0030335";"IEA";"BP";"GO:0030335";"positive regulation of cell migration"
"836";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0031090";"ISS";"CC";"GO:0031090";"organelle membrane"
"837";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0031410";"ISS";"CC";"GO:0031410";"cytoplasmic vesicle"
"838";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0034220";"TAS";"BP";"GO:0034220";"ion transmembrane transport"
"839";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0035577";"TAS";"CC";"GO:0035577";"azurophil granule membrane"
"840";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0035579";"TAS";"CC";"GO:0035579";"specific granule membrane"
"841";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0042584";"IEA";"CC";"GO:0042584";"chromaffin granule membrane"
"842";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0043231";"IDA";"CC";"GO:0043231";"intracellular membrane-bounded organelle"
"843";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0045332";"IBA";"BP";"GO:0045332";"phospholipid translocation"
"844";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0045332";"NAS";"BP";"GO:0045332";"phospholipid translocation"
"845";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0061092";"IEA";"BP";"GO:0061092";"positive regulation of phospholipid translocation"
"846";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0070062";"HDA";"CC";"GO:0070062";"extracellular exosome"
"847";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0098655";"IEA";"BP";"GO:0098655";"cation transmembrane transport"
"848";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0140326";"IBA";"MF";"GO:0140326";"ATPase-coupled intramembrane lipid transporter activity"
"849";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0140326";"TAS";"MF";"GO:0140326";"ATPase-coupled intramembrane lipid transporter activity"
"850";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0140331";"IDA";"BP";"GO:0140331";"aminophospholipid translocation"
"851";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0140331";"ISS";"BP";"GO:0140331";"aminophospholipid translocation"
"852";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0140346";"IDA";"MF";"GO:0140346";"phosphatidylserine flippase activity"
"853";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0140346";"ISS";"MF";"GO:0140346";"phosphatidylserine flippase activity"
"854";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:0150104";"NAS";"BP";"GO:0150104";"transport across blood-brain barrier"
"855";"213106_at";"ATP8A1";"10396";"ATPase phospholipid transporting 8A1";"GO:1990531";"IDA";"CC";"GO:1990531";"phospholipid-translocating ATPase complex"
"856";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0000785";"ISA";"CC";"GO:0000785";"chromatin"
"857";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0000978";"IBA";"MF";"GO:0000978";"RNA polymerase II cis-regulatory region sequence-specific DNA binding"
"858";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0000981";"IBA";"MF";"GO:0000981";"DNA-binding transcription factor activity, RNA polymerase II-specific"
"859";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0000981";"ISA";"MF";"GO:0000981";"DNA-binding transcription factor activity, RNA polymerase II-specific"
"860";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0001223";"IEA";"MF";"GO:0001223";"transcription coactivator binding"
"861";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0001228";"ISS";"MF";"GO:0001228";"DNA-binding transcription activator activity, RNA polymerase II-specific"
"862";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0001659";"ISS";"BP";"GO:0001659";"temperature homeostasis"
"863";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0001678";"ISS";"BP";"GO:0001678";"cellular glucose homeostasis"
"864";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0003682";"ISS";"MF";"GO:0003682";"chromatin binding"
"865";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0003700";"IMP";"MF";"GO:0003700";"DNA-binding transcription factor activity"
"866";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
"867";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0005634";"IBA";"CC";"GO:0005634";"nucleus"
"868";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0005634";"IDA";"CC";"GO:0005634";"nucleus"
"869";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0005654";"TAS";"CC";"GO:0005654";"nucleoplasm"
"870";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0005737";"IDA";"CC";"GO:0005737";"cytoplasm"
"871";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0005739";"ISS";"CC";"GO:0005739";"mitochondrion"
"872";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0005829";"ISS";"CC";"GO:0005829";"cytosol"
"873";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0005829";"TAS";"CC";"GO:0005829";"cytosol"
"874";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0006357";"IBA";"BP";"GO:0006357";"regulation of transcription by RNA polymerase II"
"875";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0006473";"ISS";"BP";"GO:0006473";"protein acetylation"
"876";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0006914";"IEA";"BP";"GO:0006914";"autophagy"
"877";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0006915";"IMP";"BP";"GO:0006915";"apoptotic process"
"878";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0006974";"ISS";"BP";"GO:0006974";"cellular response to DNA damage stimulus"
"879";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0008013";"IDA";"MF";"GO:0008013";"beta-catenin binding"
"880";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0008286";"IBA";"BP";"GO:0008286";"insulin receptor signaling pathway"
"881";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0008286";"ISS";"BP";"GO:0008286";"insulin receptor signaling pathway"
"882";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0009267";"IDA";"BP";"GO:0009267";"cellular response to starvation"
"883";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0009267";"ISS";"BP";"GO:0009267";"cellular response to starvation"
"884";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0010508";"IMP";"BP";"GO:0010508";"positive regulation of autophagy"
"885";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0031625";"IPI";"MF";"GO:0031625";"ubiquitin protein ligase binding"
"886";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0032869";"ISS";"BP";"GO:0032869";"cellular response to insulin stimulus"
"887";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0032873";"IDA";"BP";"GO:0032873";"negative regulation of stress-activated MAPK cascade"
"888";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0034599";"ISS";"BP";"GO:0034599";"cellular response to oxidative stress"
"889";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0043065";"IMP";"BP";"GO:0043065";"positive regulation of apoptotic process"
"890";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0043066";"IDA";"BP";"GO:0043066";"negative regulation of apoptotic process"
"891";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0043565";"IDA";"MF";"GO:0043565";"sequence-specific DNA binding"
"892";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0045444";"ISS";"BP";"GO:0045444";"fat cell differentiation"
"893";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0045599";"ISS";"BP";"GO:0045599";"negative regulation of fat cell differentiation"
"894";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0045732";"IMP";"BP";"GO:0045732";"positive regulation of protein catabolic process"
"895";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0045892";"ISS";"BP";"GO:0045892";"negative regulation of transcription, DNA-templated"
"896";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0045893";"IDA";"BP";"GO:0045893";"positive regulation of transcription, DNA-templated"
"897";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0045944";"IDA";"BP";"GO:0045944";"positive regulation of transcription by RNA polymerase II"
"898";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0045944";"IMP";"BP";"GO:0045944";"positive regulation of transcription by RNA polymerase II"
"899";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0051721";"ISS";"MF";"GO:0051721";"protein phosphatase 2A binding"
"900";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0070166";"IEA";"BP";"GO:0070166";"enamel mineralization"
"901";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0070301";"IEA";"BP";"GO:0070301";"cellular response to hydrogen peroxide"
"902";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0070417";"ISS";"BP";"GO:0070417";"cellular response to cold"
"903";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0070542";"ISS";"BP";"GO:0070542";"response to fatty acid"
"904";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0071455";"IDA";"BP";"GO:0071455";"cellular response to hyperoxia"
"905";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0071549";"IEA";"BP";"GO:0071549";"cellular response to dexamethasone stimulus"
"906";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0071732";"ISS";"BP";"GO:0071732";"cellular response to nitric oxide"
"907";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:0097009";"ISS";"BP";"GO:0097009";"energy homeostasis"
"908";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:1902617";"IEA";"BP";"GO:1902617";"response to fluoride"
"909";"202724_s_at";"FOXO1";"2308";"forkhead box O1";"GO:1903243";"ISS";"BP";"GO:1903243";"negative regulation of cardiac muscle hypertrophy in response to stress"
"910";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0000226";"IBA";"BP";"GO:0000226";"microtubule cytoskeleton organization"
"911";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0001578";"IEA";"BP";"GO:0001578";"microtubule bundle formation"
"912";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0001750";"IEA";"CC";"GO:0001750";"photoreceptor outer segment"
"913";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0001764";"TAS";"BP";"GO:0001764";"neuron migration"
"914";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0003779";"IBA";"MF";"GO:0003779";"actin binding"
"915";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0005198";"NAS";"MF";"GO:0005198";"structural molecule activity"
"916";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
"917";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0005543";"IEA";"MF";"GO:0005543";"phospholipid binding"
"918";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0005829";"IBA";"CC";"GO:0005829";"cytosol"
"919";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0005829";"IDA";"CC";"GO:0005829";"cytosol"
"920";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0005874";"IBA";"CC";"GO:0005874";"microtubule"
"921";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0005874";"ISS";"CC";"GO:0005874";"microtubule"
"922";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0005875";"IBA";"CC";"GO:0005875";"microtubule associated complex"
"923";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0005886";"IDA";"CC";"GO:0005886";"plasma membrane"
"924";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0007026";"IEA";"BP";"GO:0007026";"negative regulation of microtubule depolymerization"
"925";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0007409";"IBA";"BP";"GO:0007409";"axonogenesis"
"926";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0007416";"IEA";"BP";"GO:0007416";"synapse assembly"
"927";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0008017";"IBA";"MF";"GO:0008017";"microtubule binding"
"928";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0008017";"ISS";"MF";"GO:0008017";"microtubule binding"
"929";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0008017";"TAS";"MF";"GO:0008017";"microtubule binding"
"930";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0009410";"IEA";"BP";"GO:0009410";"response to xenobiotic stimulus"
"931";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0009612";"IEA";"BP";"GO:0009612";"response to mechanical stimulus"
"932";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0009743";"IEA";"BP";"GO:0009743";"response to carbohydrate"
"933";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0009987";"IDA";"BP";"GO:0009987";"cellular process"
"934";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0010035";"IEA";"BP";"GO:0010035";"response to inorganic substance"
"935";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0014012";"IEA";"BP";"GO:0014012";"peripheral nervous system axon regeneration"
"936";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0014069";"IEA";"CC";"GO:0014069";"postsynaptic density"
"937";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0016358";"IBA";"BP";"GO:0016358";"dendrite development"
"938";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0017085";"IEA";"BP";"GO:0017085";"response to insecticide"
"939";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0021700";"IEA";"BP";"GO:0021700";"developmental maturation"
"940";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0030424";"ISS";"CC";"GO:0030424";"axon"
"941";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0030425";"IBA";"CC";"GO:0030425";"dendrite"
"942";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0030425";"ISS";"CC";"GO:0030425";"dendrite"
"943";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0030426";"IEA";"CC";"GO:0030426";"growth cone"
"944";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0031114";"IBA";"BP";"GO:0031114";"regulation of microtubule depolymerization"
"945";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0031116";"IEA";"BP";"GO:0031116";"positive regulation of microtubule polymerization"
"946";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0032355";"IEA";"BP";"GO:0032355";"response to estradiol"
"947";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0032387";"IEA";"BP";"GO:0032387";"negative regulation of intracellular transport"
"948";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0033189";"IEA";"BP";"GO:0033189";"response to vitamin A"
"949";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0036477";"ISS";"CC";"GO:0036477";"somatodendritic compartment"
"950";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0043025";"IBA";"CC";"GO:0043025";"neuronal cell body"
"951";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0043025";"ISS";"CC";"GO:0043025";"neuronal cell body"
"952";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0043196";"IEA";"CC";"GO:0043196";"varicosity"
"953";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0043197";"IEA";"CC";"GO:0043197";"dendritic spine"
"954";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0043204";"IEA";"CC";"GO:0043204";"perikaryon"
"955";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0044877";"IEA";"MF";"GO:0044877";"protein-containing complex binding"
"956";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0045202";"IBA";"CC";"GO:0045202";"synapse"
